binID	CADD
enhancers::chr11:3056600-3059400::chr11-3057767-3058081::chr11-3057767-3058081	1.2242
enhancers::chr11:30580200-30582000::chr11-30581501-30581583::chr11-30581501-30581583	14.0295
enhancers::chr11:30588400-30590800::chr11-30588710-30588939::chr11-30588710-30588939	16.155
enhancers::chr11:3065600-3070400::chr11-3067986-3068181::chr11-3067986-3068181	2.216
enhancers::chr11:31268000-31269000::chr11-31268058-31268302::chr11-31268058-31268302	7.503
enhancers::chr11:31579200-31581000::chr11-31579597-31579943::chr11-31579597-31579943	10.8155
enhancers::chr11:31777600-31779400::chr11-31778869-31779334::chr11-31778869-31779334	14.82875
enhancers::chr11:31786400-31787000::chr11-31786400-31786661::chr11-31786400-31786661	18.06
enhancers::chr11:31789200-31791000::chr11-31789326-31789626::chr11-31789326-31789626	9.888
enhancers::chr11:31789200-31791000::chr11-31790163-31791000::chr11-31790163-31791000	12.20654545
enhancers::chr11:31821400-31823200::chr11-31822863-31823102::chr11-31822863-31823102	7.1605
enhancers::chr11:31828800-31829800::chr11-31828800-31829446::chr11-31828800-31829446	11.2282
enhancers::chr11:32054600-32056000::chr11-32054627-32054909::chr11-32054627-32054909	2.717
enhancers::chr11:32054600-32056000::chr11-32055082-32055293::chr11-32055082-32055293	5.05
enhancers::chr11:32054600-32056000::chr11-32055536-32056000::chr11-32055536-32056000	6.53875
enhancers::chr11:3209400-3211200::chr11-3209858-3209989::chr11-3209858-3209989	1.8645
enhancers::chr11:32121800-32123000::chr11-32122160-32122418::chr11-32122160-32122418	0.763
enhancers::chr11:32124200-32125200::chr11-32124387-32124806::chr11-32124387-32124806	5.033666667
enhancers::chr11:32521600-32522600::chr11-32521623-32521888::chr11-32521623-32521888	12.33975
enhancers::chr11:32548000-32549800::chr11-32548381-32548678::chr11-32548381-32548678	14.238875
enhancers::chr11:32548000-32549800::chr11-32548738-32549139::chr11-32548738-32549139	12.1984
enhancers::chr11:32548000-32549800::chr11-32549185-32549584::chr11-32549185-32549584	6.906875
enhancers::chr11:32553000-32553600::chr11-32553183-32553466::chr11-32553183-32553466	10.39042857
enhancers::chr11:32614000-32616200::chr11-32615895-32616141::chr11-32615895-32616141	0.446
enhancers::chr11:32623800-32625000::chr11-32624633-32624738::chr11-32624633-32624738	3.26
enhancers::chr11:32679600-32680200::chr11-32680061-32680200::chr11-32680061-32680200	10.67666667
enhancers::chr11:32830600-32831400::chr11-32830855-32831052::chr11-32830855-32831052	2.525
enhancers::chr11:33021200-33024000::chr11-33022971-33023207::chr11-33022971-33023207	3.884666667
enhancers::chr11:33021200-33024000::chr11-33023696-33023766::chr11-33023696-33023766	1.292
enhancers::chr11:33021200-33024000::chr11-33023813-33024000::chr11-33023813-33024000	1.297333333
enhancers::chr11:33070000-33071800::chr11-33071168-33071342::chr11-33071168-33071342	2.15
enhancers::chr11:33070000-33071800::chr11-33071397-33071585::chr11-33071397-33071585	5.36
enhancers::chr11:33088600-33089400::chr11-33088952-33089142::chr11-33088952-33089142	12.47666667
enhancers::chr11:33169200-33169800::chr11-33169218-33169399::chr11-33169218-33169399	3.00775
enhancers::chr11:33199400-33200000::chr11-33199539-33199924::chr11-33199539-33199924	3.0495
enhancers::chr11:33212800-33213800::chr11-33212967-33213344::chr11-33212967-33213344	8.1265
enhancers::chr11:33217000-33217800::chr11-33217000-33217216::chr11-33217000-33217216	3.079
enhancers::chr11:33256400-33257200::chr11-33256400-33256925::chr11-33256400-33256925	15.29
enhancers::chr11:33270000-33270600::chr11-33270000-33270586::chr11-33270000-33270586	5.79
enhancers::chr11:33310800-33314200::chr11-33311965-33312227::chr11-33311965-33312227	6.08
enhancers::chr11:33474200-33475000::chr11-33474407-33474760::chr11-33474407-33474760	4.531
enhancers::chr11:33729200-33731200::chr11-33730609-33730908::chr11-33730609-33730908	0.334
enhancers::chr11:33729200-33731200::chr11-33731113-33731200::chr11-33731113-33731200	4.541
enhancers::chr11:33787600-33788400::chr11-33787706-33787862::chr11-33787706-33787862	5.874
enhancers::chr11:34002200-34003000::chr11-34002570-34002778::chr11-34002570-34002778	3.869
enhancers::chr11:34035800-34036800::chr11-34035800-34035950::chr11-34035800-34035950	6.355333333
enhancers::chr11:34048800-34053200::chr11-34051886-34052308::chr11-34051886-34052308	5.09075
enhancers::chr11:34048800-34053200::chr11-34052562-34052778::chr11-34052562-34052778	4.033666667
enhancers::chr11:34055000-34055800::chr11-34055635-34055800::chr11-34055635-34055800	5.946
enhancers::chr11:34056200-34059400::chr11-34057967-34058397::chr11-34057967-34058397	12.68571429
enhancers::chr11:34056200-34059400::chr11-34058637-34058900::chr11-34058637-34058900	5.5295
enhancers::chr11:34107400-34108800::chr11-34108550-34108734::chr11-34108550-34108734	2.835
enhancers::chr11:34135600-34136200::chr11-34136060-34136200::chr11-34136060-34136200	8.912
enhancers::chr11:34148600-34149200::chr11-34148676-34148989::chr11-34148676-34148989	2.137
enhancers::chr11:34164400-34165600::chr11-34164734-34164970::chr11-34164734-34164970	3.401
enhancers::chr11:34392800-34394000::chr11-34393031-34393381::chr11-34393031-34393381	8.628666667
enhancers::chr11:34400800-34402800::chr11-34402249-34402562::chr11-34402249-34402562	3.131
enhancers::chr11:34471200-34473800::chr11-34472258-34472514::chr11-34472258-34472514	4.586
enhancers::chr11:34471200-34473800::chr11-34472651-34472994::chr11-34472651-34472994	5.483
enhancers::chr11:34477800-34480400::chr11-34480102-34480400::chr11-34480102-34480400	2.431333333
enhancers::chr11:34484400-34486600::chr11-34486126-34486596::chr11-34486126-34486596	3.584
enhancers::chr11:34514200-34514800::chr11-34514477-34514632::chr11-34514477-34514632	10.22
enhancers::chr11:34579600-34580400::chr11-34579739-34580013::chr11-34579739-34580013	4.01125
enhancers::chr11:34579600-34580400::chr11-34580340-34580400::chr11-34580340-34580400	1.512
enhancers::chr11:34702600-34703400::chr11-34702813-34703038::chr11-34702813-34703038	6.112
enhancers::chr11:34794800-34796000::chr11-34795440-34795667::chr11-34795440-34795667	12.159
enhancers::chr11:3498400-3499200::chr11-3498836-3498956::chr11-3498836-3498956	2.005
enhancers::chr11:35232600-35239800::chr11-35237559-35237877::chr11-35237559-35237877	7.589
enhancers::chr11:35244400-35245400::chr11-35244821-35245349::chr11-35244821-35245349	11.46
enhancers::chr11:35302600-35304600::chr11-35304122-35304344::chr11-35304122-35304344	11.93
enhancers::chr11:35311800-35312600::chr11-35311800-35311909::chr11-35311800-35311909	1.616
enhancers::chr11:35401400-35402800::chr11-35402262-35402510::chr11-35402262-35402510	8.12575
enhancers::chr11:35602400-35615600::chr11-35610173-35610549::chr11-35610173-35610549	2.158666667
enhancers::chr11:35857800-35858800::chr11-35857800-35857898::chr11-35857800-35857898	3.263
enhancers::chr11:35857800-35858800::chr11-35858785-35858800::chr11-35858785-35858800	1.979
enhancers::chr11:36130400-36133200::chr11-36130582-36130757::chr11-36130582-36130757	3.846
enhancers::chr11:36233400-36237400::chr11-36233400-36233877::chr11-36233400-36233877	4.122
enhancers::chr11:36233400-36237400::chr11-36235966-36236448::chr11-36235966-36236448	2.9315
enhancers::chr11:36293200-36294000::chr11-36293679-36293947::chr11-36293679-36293947	2.346
enhancers::chr11:36541200-36542400::chr11-36541539-36541823::chr11-36541539-36541823	3.122
enhancers::chr11:36626800-36627800::chr11-36626995-36627620::chr11-36626995-36627620	7.186571429
enhancers::chr11:36630000-36631200::chr11-36630118-36630389::chr11-36630118-36630389	3.237333333
enhancers::chr11:36639800-36642200::chr11-36640003-36640247::chr11-36640003-36640247	5.777
enhancers::chr11:36648600-36650200::chr11-36648600-36648834::chr11-36648600-36648834	6.3895
enhancers::chr11:36648600-36650200::chr11-36649049-36649381::chr11-36649049-36649381	7.707333333
enhancers::chr11:36653000-36653800::chr11-36653267-36653516::chr11-36653267-36653516	3.315
enhancers::chr11:3707800-3708800::chr11-3708063-3708265::chr11-3708063-3708265	0.285
enhancers::chr11:3743400-3744800::chr11-3744241-3744380::chr11-3744241-3744380	5.989333333
enhancers::chr11:3766600-3767200::chr11-3766600-3766685::chr11-3766600-3766685	2.499
enhancers::chr11:4004400-4007000::chr11-4004440-4004652::chr11-4004440-4004652	9.705
enhancers::chr11:4077800-4082600::chr11-4081714-4082145::chr11-4081714-4082145	3.255
enhancers::chr11:4085800-4091600::chr11-4086444-4086571::chr11-4086444-4086571	1.192
enhancers::chr11:4085800-4091600::chr11-4086879-4087223::chr11-4086879-4087223	0.516
enhancers::chr11:4104400-4106200::chr11-4105699-4105827::chr11-4105699-4105827	4.839
enhancers::chr11:4107400-4109200::chr11-4107839-4108065::chr11-4107839-4108065	20.9
enhancers::chr11:41414800-41415800::chr11-41415170-41415472::chr11-41415170-41415472	11.22175
enhancers::chr11:41414800-41415800::chr11-41415558-41415800::chr11-41415558-41415800	1.9478
enhancers::chr11:41425000-41426200::chr11-41425033-41425386::chr11-41425033-41425386	10.880375
enhancers::chr11:41425000-41426200::chr11-41425618-41425815::chr11-41425618-41425815	7.870714286
enhancers::chr11:41518400-41519000::chr11-41518881-41518975::chr11-41518881-41518975	1.4045
enhancers::chr11:4202000-4203600::chr11-4203421-4203600::chr11-4203421-4203600	4.162
enhancers::chr11:43348600-43350200::chr11-43349655-43349892::chr11-43349655-43349892	7.038
enhancers::chr11:43397600-43399200::chr11-43397611-43397982::chr11-43397611-43397982	0.8545
enhancers::chr11:43397600-43399200::chr11-43398982-43399200::chr11-43398982-43399200	6.948
enhancers::chr11:43430000-43433200::chr11-43432000-43432310::chr11-43432000-43432310	3.9436
enhancers::chr11:43468400-43469000::chr11-43468728-43469000::chr11-43468728-43469000	0.905
enhancers::chr11:43920000-43921200::chr11-43920148-43920442::chr11-43920148-43920442	9.9295
enhancers::chr11:44126000-44126800::chr11-44126545-44126751::chr11-44126545-44126751	4.1905
enhancers::chr11:4455200-4455800::chr11-4455200-4455460::chr11-4455200-4455460	6.435714286
enhancers::chr11:44626400-44638400::chr11-44634648-44634960::chr11-44634648-44634960	1.03125
enhancers::chr11:4481200-4482200::chr11-4481513-4481604::chr11-4481513-4481604	3.881
enhancers::chr11:44855200-44857200::chr11-44856543-44856714::chr11-44856543-44856714	2.641
enhancers::chr11:45078800-45082400::chr11-45080031-45080131::chr11-45080031-45080131	10.7645
enhancers::chr11:455800-458800::chr11-456680-456961::chr11-456680-456961	3.695
enhancers::chr11:45934600-45935600::chr11-45934737-45935118::chr11-45934737-45935118	3.527
enhancers::chr11:45954800-45957600::chr11-45956043-45956453::chr11-45956043-45956453	7.418
enhancers::chr11:45967000-45967800::chr11-45967014-45967384::chr11-45967014-45967384	6.939666667
enhancers::chr11:46087800-46088600::chr11-46087933-46088260::chr11-46087933-46088260	1.417666667
enhancers::chr11:46205200-46206200::chr11-46205413-46205726::chr11-46205413-46205726	8.91
enhancers::chr11:46393400-46394200::chr11-46393779-46393957::chr11-46393779-46393957	11.28333333
enhancers::chr11:46458800-46460400::chr11-46459794-46460126::chr11-46459794-46460126	17.18333333
enhancers::chr11:46492200-46493800::chr11-46492215-46492562::chr11-46492215-46492562	3.1255
enhancers::chr11:46533000-46534600::chr11-46533000-46533369::chr11-46533000-46533369	2.729333333
enhancers::chr11:46679000-46681800::chr11-46679257-46679518::chr11-46679257-46679518	5.6095
enhancers::chr11:46679000-46681800::chr11-46679890-46680115::chr11-46679890-46680115	4.915
enhancers::chr11:46679000-46681800::chr11-46680577-46680860::chr11-46680577-46680860	1.196
enhancers::chr11:46685000-46687200::chr11-46686086-46686378::chr11-46686086-46686378	6.2265
enhancers::chr11:46685000-46687200::chr11-46686515-46686652::chr11-46686515-46686652	2.891
enhancers::chr11:46700800-46701400::chr11-46700808-46700908::chr11-46700808-46700908	0.284
enhancers::chr11:46707200-46709800::chr11-46709045-46709390::chr11-46709045-46709390	4.8765
enhancers::chr11:46713600-46715800::chr11-46715731-46715800::chr11-46715731-46715800	5.335
enhancers::chr11:46751400-46752000::chr11-46751400-46751453::chr11-46751400-46751453	5.916
enhancers::chr11:46777400-46778400::chr11-46777522-46778157::chr11-46777522-46778157	8.43725
enhancers::chr11:46822400-46824200::chr11-46823344-46823815::chr11-46823344-46823815	4.887
enhancers::chr11:470400-472600::chr11-472413-472508::chr11-472413-472508	0.07
enhancers::chr11:47042000-47043200::chr11-47042592-47043200::chr11-47042592-47043200	14.815
enhancers::chr11:47109200-47110000::chr11-47109382-47109828::chr11-47109382-47109828	6.798666667
enhancers::chr11:47116400-47118200::chr11-47117303-47117535::chr11-47117303-47117535	1.746
enhancers::chr11:4724600-4726200::chr11-4725546-4725988::chr11-4725546-4725988	6.554
enhancers::chr11:47263400-47264000::chr11-47263400-47263887::chr11-47263400-47263887	7.275
enhancers::chr11:47297800-47299800::chr11-47298574-47298879::chr11-47298574-47298879	3.059666667
enhancers::chr11:47327000-47328000::chr11-47327254-47327673::chr11-47327254-47327673	12.34
enhancers::chr11:47327000-47328000::chr11-47327697-47327949::chr11-47327697-47327949	6.88
enhancers::chr11:47329000-47330600::chr11-47330022-47330121::chr11-47330022-47330121	7.763
enhancers::chr11:47335800-47337000::chr11-47336591-47336750::chr11-47336591-47336750	5.051
enhancers::chr11:47338800-47340400::chr11-47338981-47339309::chr11-47338981-47339309	3.145
enhancers::chr11:47349600-47354200::chr11-47350022-47350188::chr11-47350022-47350188	9.543
enhancers::chr11:47349600-47354200::chr11-47350261-47350358::chr11-47350261-47350358	6.901
enhancers::chr11:47364600-47367800::chr11-47367082-47367401::chr11-47367082-47367401	2.356
enhancers::chr11:47364600-47367800::chr11-47367499-47367738::chr11-47367499-47367738	2.603
enhancers::chr11:47455200-47457800::chr11-47455895-47456329::chr11-47455895-47456329	5.123666667
enhancers::chr11:47463000-47463600::chr11-47463000-47463086::chr11-47463000-47463086	6.39
enhancers::chr11:47463000-47463600::chr11-47463305-47463368::chr11-47463305-47463368	0.16
enhancers::chr11:47464200-47466000::chr11-47464691-47464883::chr11-47464691-47464883	2.346
enhancers::chr11:47498800-47500800::chr11-47498997-47499246::chr11-47498997-47499246	5.942
enhancers::chr11:47498800-47500800::chr11-47500524-47500800::chr11-47500524-47500800	5.122
enhancers::chr11:47592000-47595000::chr11-47593527-47593818::chr11-47593527-47593818	3.235
enhancers::chr11:47592000-47595000::chr11-47594233-47594328::chr11-47594233-47594328	12.3
enhancers::chr11:476400-477600::chr11-477213-477423::chr11-477213-477423	1.537666667
enhancers::chr11:47641400-47644000::chr11-47642248-47642755::chr11-47642248-47642755	1.8622
enhancers::chr11:47686000-47687000::chr11-47686575-47686789::chr11-47686575-47686789	1.748
enhancers::chr11:47693800-47694600::chr11-47693800-47694162::chr11-47693800-47694162	6.7762
enhancers::chr11:47703400-47704400::chr11-47703911-47704331::chr11-47703911-47704331	4.32925
enhancers::chr11:47709600-47711800::chr11-47710154-47710322::chr11-47710154-47710322	4.174
enhancers::chr11:47709600-47711800::chr11-47710564-47710984::chr11-47710564-47710984	2.637333333
enhancers::chr11:47726800-47727400::chr11-47727275-47727400::chr11-47727275-47727400	5.3895
enhancers::chr11:47744000-47748000::chr11-47745744-47745939::chr11-47745744-47745939	1.4915
enhancers::chr11:47744000-47748000::chr11-47747441-47747644::chr11-47747441-47747644	7.938
enhancers::chr11:47793200-47794000::chr11-47793200-47793545::chr11-47793200-47793545	3.446
enhancers::chr11:47891000-47892600::chr11-47891184-47891600::chr11-47891184-47891600	6.7295
enhancers::chr11:47911200-47912200::chr11-47911639-47911907::chr11-47911639-47911907	13.575
enhancers::chr11:47976800-47977400::chr11-47976800-47977089::chr11-47976800-47977089	10.0775
enhancers::chr11:47989200-47989800::chr11-47989223-47989482::chr11-47989223-47989482	0.915
enhancers::chr11:49196600-49197800::chr11-49196955-49197232::chr11-49196955-49197232	3.617
enhancers::chr11:49410600-49411200::chr11-49410648-49411190::chr11-49410648-49411190	8.889
enhancers::chr11:498400-503200::chr11-500674-500857::chr11-500674-500857	7.304
enhancers::chr11:498400-503200::chr11-501049-501441::chr11-501049-501441	3.177
